125.400513, -76053.914063, -1230.416626, 9.809163
125.700516, -76423.039063, -1233.333252, 9.722086
126.000519, -76793.039063, -1236.302002, 9.895833
126.300522, -77163.929688, -1239.218750, 9.722493
126.600525, -77535.695313, -1242.161377, 9.808756
126.900528, -77908.343750, -1245.104126, 9.809163
127.200531, -78281.875000, -1248.046875, 9.809163
127.500534, -78656.289063, -1250.989502, 9.808756
127.800537, -79031.585938, -1253.932251, 9.809163
128.100540, -79407.765625, -1256.875000, 9.809163
128.400543, -79784.828125, -1259.817627, 9.808756
128.700546, -80162.773438, -1262.734375, 9.722493
129.000549, -80541.593750, -1265.703125, 9.895833
129.300552, -80921.304688, -1268.619751, 9.722086
129.600555, -81301.890625, -1271.562500, 9.809163
129.900558, -81683.359375, -1274.505127, 9.808756
130.200562, -82065.710938, -1277.447876, 9.809163
130.500565, -82448.945313, -1280.390625, 9.809163
130.800568, -82833.062500, -1283.333252, 9.808756
131.100571, -83218.062500, -1286.276001, 9.809163
131.400574, -83603.945313, -1289.192627, 9.722086
131.700577, -83990.703125, -1292.161377, 9.895833
132.000580, -84378.351563, -1295.078125, 9.722493
132.300583, -84766.875000, -1298.046875, 9.895833
132.600586, -85156.289063, -1300.963501, 9.722086
132.900589, -85546.578125, -1303.906250, 9.809163
133.200592, -85937.750000, -1306.848877, 9.808756
133.500595, -86329.804688, -1309.791626, 9.809163
133.800598, -86722.742188, -1312.734375, 9.809163
134.100601, -87116.562500, -1315.651001, 9.722086
134.400604, -87511.257813, -1318.619751, 9.895833
134.700607, -87906.843750, -1321.536377, 9.722086
135.000610, -88303.304688, -1324.505127, 9.895833
135.300613, -88700.656250, -1327.421875, 9.722493
135.600616, -89098.882813, -1330.364502, 9.808756
135.900620, -89497.992188, -1333.307251, 9.809163
136.200623, -89897.984375, -1336.250000, 9.809163
136.500626, -90298.859375, -1339.192627, 9.808756
136.800629, -90700.617188, -1342.135376, 9.809163
137.100632, -91103.257813, -1345.078125, 9.809163
137.400635, -91506.781250, -1347.994751, 9.722086
137.700638, -91911.179688, -1350.963501, 9.895833
138.000641, -92316.468750, -1353.880127, 9.722086
138.300644, -92722.632813, -1356.822876, 9.809163
138.600647, -93129.679688, -1359.791626, 9.895833
138.900650, -93537.617188, -1362.708252, 9.722086
139.200653, -93946.429688, -1365.651001, 9.809163
139.500656, -94356.125000, -1368.567627, 9.722086
139.800659, -94766.695313, -1371.536377, 9.895833
140.100662, -95178.156250, -1374.479126, 9.809163
140.400665, -95590.500000, -1377.395752, 9.722086
140.700668, -96003.718750, -1380.364502, 9.895833
141.000671, -96417.828125, -1383.281250, 9.722493
141.300674, -96832.812500, -1386.250000, 9.895833
141.600677, -97248.687500, -1389.166626, 9.722086
141.900681, -97665.437500, -1392.109375, 9.809163
142.200684, -98083.070313, -1395.052002, 9.808756
142.500687, -98501.585938, -1397.994751, 9.809163
142.800690, -98920.984375, -1400.911377, 9.722086
143.100693, -99341.257813, -1403.880127, 9.895833
143.400696, -99762.421875, -1406.822876, 9.809163
143.700699, -100184.468750, -1409.739502, 9.722086
144.000702, -100607.390625, -1412.682251, 9.809163
144.300705, -101031.195313, -1415.651001, 9.895833
144.600708, -101455.890625, -1418.567627, 9.722086
144.900711, -101881.460938, -1421.510376, 9.809163
145.200714, -102307.914063, -1424.453125, 9.809163
145.500717, -102735.250000, -1427.395752, 9.808756
145.800720, -103163.468750, -1430.312500, 9.722493
146.100723, -103592.562500, -1433.281250, 9.895833
146.400726, -104022.546875, -1436.197876, 9.722086
146.700729, -104453.406250, -1439.166626, 9.895833
147.000732, -104885.156250, -1442.083252, 9.722086
147.300735, -105317.781250, -1445.026001, 9.809163
147.600739, -105751.289063, -1447.994751, 9.895833
147.900742, -106185.687500, -1450.911377, 9.722086
148.200745, -106620.960938, -1453.828125, 9.722493
148.500748, -107057.109375, -1456.796875, 9.895833
148.800751, -107494.148438, -1459.739502, 9.808756
149.100754, -107932.070313, -1462.682251, 9.809163
149.400757, -108370.875000, -1465.598877, 9.722086
149.700760, -108810.554688, -1468.567627, 9.895833
150.000763, -109251.125000, -1471.484375, 9.722493
150.300766, -109692.570313, -1474.427002, 9.808756
150.600769, -110134.898438, -1477.369751, 9.809163
150.900772, -110578.109375, -1480.312500, 9.809163
151.200775, -111022.203125, -1483.255127, 9.808756
151.500778, -111467.179688, -1486.197876, 9.809163
151.800781, -111913.039063, -1489.140625, 9.809163
152.100784, -112359.781250, -1492.057251, 9.722086
152.400787, -112807.398438, -1495.026001, 9.895833
152.700790, -113255.906250, -1497.942627, 9.722086
153.000793, -113705.289063, -1500.885376, 9.809163
153.300797, -114155.554688, -1503.854126, 9.895833
153.600800, -114606.710938, -1506.770752, 9.722086
153.900803, -115058.742188, -1509.713501, 9.809163
154.200806, -115511.656250, -1512.656250, 9.809163
154.500809, -115965.453125, -1515.572876, 9.722086
154.800812, -116420.125000, -1518.541626, 9.895833
155.100815, -116875.687500, -1521.484375, 9.809163
155.400818, -117332.132813, -1524.401001, 9.722086
155.700821, -117789.453125, -1527.343750, 9.809163
156.000824, -118247.656250, -1530.312500, 9.895833
156.300827, -118706.750000, -1533.229126, 9.722086
156.600830, -119166.718750, -1536.171753, 9.808756
156.900833, -119627.570313, -1539.114502, 9.809163
157.200836, -120089.304688, -1542.057251, 9.809163
157.500839, -120551.921875, -1544.999878, 9.808756
157.800842, -121015.421875, -1547.916626, 9.722493
158.100845, -121479.796875, -1550.885376, 9.895833
158.400848, -121945.062500, -1553.802002, 9.722086
158.700851, -122411.203125, -1556.770752, 9.895833
159.000854, -122878.234375, -1559.687378, 9.722086
159.300858, -123346.140625, -1562.630127, 9.809163
159.600861, -123814.929688, -1565.572876, 9.809163
159.900864, -124284.601563, -1568.515503, 9.808756
160.200867, -124755.156250, -1571.458252, 9.809163
